DBName,Client Names,Client Numbers,Location Name,Location Phone Number
DCVF12280_CureMD,Westmont Family Counseling Ministries,8145360798,Westmont Family Counseling Min,8145360798
DCVF12280_CureMD,Westmont Family Counseling Ministries,8145360798,Frank Colosimo LPC,8145360798
DCYG8083_CureMD,"SIMON SU, MD",2159232810,"SIMON SU, MD",2159232810
DCYT358055_CureMD,COLLEEN K YOUNG,6106645858,107 FORREST AVENUE SECOND FLOOR,6106645858
AFFILIATEDS_CureMD,AFFILIATED SPORTS CLINIC,9735585353,AFFILIATED SPORTS CLINIC,9735585353
AGoW_CureMD,"Adult Geriatrics of Wooster, Inc.",3303455374,Adult Geriatrics of Wooster,3303455374
AGoW_CureMD,"Adult Geriatrics of Wooster, Inc.",3303455374,Nursing Wooster Community Hospital,
AGoW_CureMD,"Adult Geriatrics of Wooster, Inc.",3303455374,Rehabilitation Center WCP,
ahmedakhtar_CureMD,IQBAL AHMED MD PA,8633576030,IQBAL AHMED MD PA,8633576030
ahmedakhtar_CureMD,IQBAL AHMED MD PA,8633576030,Okeechobee Healthcare Facility,
ahmedakhtar_CureMD,IQBAL AHMED MD PA,8633576030,OP Raulerson Hospital,
ahmedakhtar_CureMD,IQBAL AHMED MD PA,8633576030,IP Raulerson Hospital,
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,PSL US 1,7724023449
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,VB - Telemed,7724023449
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,FP - Telemed,7724023449
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,Tradition,7724023449
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,Surgery Locations,
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,TeleMed Test,
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,Surg Center Blue Water,
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,Hospital Martin North,
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,Hospital Tradition,
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,Hospital HCA PSL,
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,Clinic Okeechobee,7724023449
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,Clinic Port Saint Lucie Goldtree Dr,7724023449
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,Clinic Fort Pierce Hartman Rd,7724023449
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,CCF Martin South,7724023449
ahrc_CureMD,Advanced Heart and Rhythm Clinic,7724023449,Hillmoor Drive,
ahsllc_CureMD,"Alternative Healthcare Service, LLC",4784940421,"AHS, LLC",4784940421
ALLINONE_CureMD,ALL IN ONE MEDICAL CARE,8625911420,C-ALL IN ONE MEDICAL CARE,8625911420
ALLINONE_CureMD,ALL IN ONE MEDICAL CARE,8625911420,I-ALL IN ONE MEDICAL CARE,8625911420
ANCPC_CureMD,Advanced Neurology of Cookeville,9316512066,Advanced Neurology of Cookeville,9316512066
ANCPC_CureMD,Advanced Neurology of Cookeville,9316512066,do not use,
ANCPC_CureMD,Advanced Neurology of Cookeville,9316512066,Cookeville Regional Medical Center,
AndalusiaNPC_CureMD,Andalusia Neurology PC,3342223222,Andalusia Neurology PC,3342223222
AndalusiaNPC_CureMD,Andalusia Neurology PC,3342223222,Advanced Neurology Cookeville,3342223222
AndalusiaNPC_CureMD,Andalusia Neurology PC,3342223222,Andalusia Regional Hospital,
Anson_CureMD,Anson County Health Department,7046945188,Anson County Health Department,7046945188
Anson_CureMD,Anson County Health Department,7046945188,Anson County EMS,7046945188
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Wexford,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Grove City,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Kittanning,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Washington,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,New Castle,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Gamma Surgery Center,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Fox Chapel,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,AHN Bethel Park Surgery Center,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Butler Memorial Hospital,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Advanced Surgical Hospital,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Erie,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Greensburg,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Morgantown,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,New Kensington,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Peters Township Surgery Center,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Beaver,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Aestique Surgery Center,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Moon Twp,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Southwest Surgery Center,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,West Mifflin,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Monroeville,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Bethel Park,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,UPMC South Surgery Center,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Mon Health Center Outpt Surg,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,UPMC East,7249330300
apmedicine_CureMD,Advanced Pain Medicine,7249330300,Forbes Hospital,7249330300
ARCEST_CureMD,AKPC Eastern,8032335500,SC Columbia,8032335500
ARCEST_CureMD,AKPC Eastern,8032335500,NC Pineville,7042723828
ARCEST_CureMD,AKPC Eastern,8032335500,NC Charlotte,7042723884
ARCEST_CureMD,AKPC Eastern,8032335500,OH Dublin,6145040740
ARCEST_CureMD,AKPC Eastern,8032335500,NY Garden City,5163312082
ARCEST_CureMD,AKPC Eastern,8032335500,KY Lexington,8596879456
ARCEST_CureMD,AKPC Eastern,8032335500,KY Louisville,8596879456
ARCEST_CureMD,AKPC Eastern,8032335500,NJ Wall,7329740044
ARCEST_CureMD,AKPC Eastern,8032335500,NY Manhattan,6313337322
ARCEST_CureMD,AKPC Eastern,8032335500,OH Cincinnati,5139045888
ARCEST_CureMD,AKPC Eastern,8032335500,NY Smithtown,
ARCEST_CureMD,AKPC Eastern,8032335500,NY White Plains,9147857752
ARCEST_CureMD,AKPC Eastern,8032335500,GA Alpharetta,
ARCEST_CureMD,AKPC Eastern,8032335500,NJ Wall New,7329740044
arpct_CureMD,"A.R.P Counseling & Therapeutic Services, LLC",4433962419,Main Office,4433962419
arpct_CureMD,"A.R.P Counseling & Therapeutic Services, LLC",4433962419,Home Visits,4433962419
arpct_CureMD,"A.R.P Counseling & Therapeutic Services, LLC",4433962419,TeleHealth,4433962419
ASBURYPA_CureMD,Asbury Park Acupuncture Corp,7327689964,Asbury Park Acupuncture Corp,7327689964
asiillc_CureMD,Arif Shakoor II  LLC,8633572300,Arif Shakoor II LLC,8633572300
asiillc_CureMD,Arif Shakoor II  LLC,8633572300,IP RAULERSON HOSPITAL,8637632151
asiillc_CureMD,Arif Shakoor II  LLC,8633572300,OP RAULERSON HOSPITAL,8637632151
ASUP_CureMD,Appalachian State University Psychology Clinic,8282626639,Communication Disorders Clinic2,8282622185
ASUP_CureMD,Appalachian State University Psychology Clinic,8282626639,Communication Disorders Clinic,8282622185
ASUP_CureMD,Appalachian State University Psychology Clinic,8282626639,CFS,
ASUP_CureMD,Appalachian State University Psychology Clinic,8282626639,ASU Psych Clinic,8282626639
ASUP_CureMD,Appalachian State University Psychology Clinic,8282626639,MUSIC THERAPY,
ASUP_CureMD,Appalachian State University Psychology Clinic,8282626639,Social Work,
atlantamc_CureMD,Atlanta Medical Clinic,4048728837,Atlanta Medical Clinic,4048728837
balancedwhc_CureMD,Balanced Well Medical,2017944500,Balanced Well Health Center,2017944500
belmontma_CureMD,Belmont Medical Associates PLLC,3363495040,Belmont Medical Associates,3363495040
belmontma_CureMD,Belmont Medical Associates PLLC,3363495040,Richard Childress Racing,3363495040
betterls_CureMD,"GREATER ATLANTA FAMILY COUNSELING, LLC",7704215271,GREATER ATLANTA FAMILY COUNSELING,7704215271
Bridgeport_CureMD,Bridgeport Health Department ,2035767468,Bridgeport Health Department,2035767468
Bridgeport_CureMD,Bridgeport Health Department ,2035767468,Bridgeport Health Department Pop-Up,
Bridgeport_CureMD,Bridgeport Health Department ,2035767468,BRIDGEPORT HEALTH DEPARTMENT Third,2035768247
Bridgeport_CureMD,Bridgeport Health Department ,2035767468,Family Health & Wellness Clinic,2035767468
BronxDB_CureMD,Bronx Medical Care PC,9145065002,Isabella,2123429200
BronxDB_CureMD,Bronx Medical Care PC,9145065002,Country House,9149623625
BronxDB_CureMD,Bronx Medical Care PC,9145065002,Bristal Armonk,9144888898
BronxDB_CureMD,Bronx Medical Care PC,9145065002,Artis Briarcliff,9148009057
BronxDB_CureMD,Bronx Medical Care PC,9145065002,Artis Somers,9143527705
BronxDB_CureMD,Bronx Medical Care PC,9145065002,Tappan Zee Manor,8453536100
BronxDB_CureMD,Bronx Medical Care PC,9145065002,Home,
BronxDB_CureMD,Bronx Medical Care PC,9145065002,Bristal WP,
Caldwell_CureMD,Caldwell County Health Department ,8284268400,Caldwell Co Health Department,8284268400
careget_CureMD,"Traci Thompson M.D., P.A.",8135105105,"Traci Thompson M.D., P.A.",8135017796
Carteret_CureMD,Carteret County Health Department,2527288550,Carteret County Health Dept,2527288550
Carteret_CureMD,Carteret County Health Department,2527288550,Carteret County Health Dept MC,2527288550
Catawba_CureMD,County of Catawba Office of Accountant,8286955800,Catawba County Public Health,8286955800
Catawba_CureMD,County of Catawba Office of Accountant,8286955800,Homebound,8286955800
Catawba_CureMD,County of Catawba Office of Accountant,8286955800,Pediatrics Vaccine Clinic,
CCS_CureMD,Chad Clinical Services,7186849298,Chad Clinical Services,7186849298
clearingdba_CureMD,"Relief Medical Group, P.A.",,Service Address New York,7185446065
clearingdba_CureMD,"Relief Medical Group, P.A.",,Service Address Texas,
clearingdba_CureMD,"Relief Medical Group, P.A.",,Service Address Florida,
clearingdba_CureMD,"Relief Medical Group, P.A.",,Service Address Georgia,
clearingdba_CureMD,"Relief Medical Group, P.A.",,Service Address North Carolina,
clearingdba_CureMD,"Relief Medical Group, P.A.",,Service Address Illinois,
clearingdba_CureMD,"Relief Medical Group, P.A.",,Service Address Pennsylvania,
clearingdba_CureMD,"Relief Medical Group, P.A.",,Service Address Tennessee,
clearingdba_CureMD,"Relief Medical Group, P.A.",,Service Address Alabama,
clearingdba_CureMD,"Relief Medical Group, P.A.",,Service Address Maryland,
clearingdba_CureMD,"Relief Medical Group, P.A.",,Service Address California,
cpent_CureMD,"Carolina Pines Ear Nose Throat & Allergy Associates, LLC",8036305353,Carolina Pines ENT Clinic,8036305353
cpent_CureMD,"Carolina Pines Ear Nose Throat & Allergy Associates, LLC",8036305353,NCMH-Inpatient,8032767570
cpent_CureMD,"Carolina Pines Ear Nose Throat & Allergy Associates, LLC",8036305353,NCMH-ER,8032767570
cpent_CureMD,"Carolina Pines Ear Nose Throat & Allergy Associates, LLC",8036305353,NCMH Surgery-Inpatient,8034057624
cpent_CureMD,"Carolina Pines Ear Nose Throat & Allergy Associates, LLC",8036305353,NCMH Surgery-Outpatient,8034057624
cspm_CureMD,Comprehensive Spine & Pain Management,7573636900,Comprehensive Spine & Pain Mgm,7573636900
cspm_CureMD,Comprehensive Spine & Pain Management,7573636900,Bonsecours Surgery Center,
cspm_CureMD,Comprehensive Spine & Pain Management,7573636900,Virginia Beach General Hosp OP,7573636492
cspm_CureMD,Comprehensive Spine & Pain Management,7573636900,Virginia Beach General Hosp IP,7573636492
CumberlandCo_CureMD,Cumberland County Health Department,8563277602,Cumberland County Health Dept,8563277602
DaviessCo_CureMD,Daviess County Health Department,8122548666,Daviess County Health Dept,8122548666
DBYS502333_CureMD,"Speech Academy, LLC",6093724613,"Speech Academy, LLC",6093724613
DBYS502333_CureMD,"Speech Academy, LLC",6093724613,Speech Academy LLC Cranbury,6097855304
DermASJ_CureMD,"Dermatology Associates of South Jersey, LLC",8562060201,Derm Assoc of SJ-Mt Laurel,8562060201
DermASJ_CureMD,"Dermatology Associates of South Jersey, LLC",8562060201,CB DERMATOLOGY ASSOC OF S JERSEY,8562060201
DermASJ_CureMD,"Dermatology Associates of South Jersey, LLC",8562060201,Derm Assoc of  SJ-Haddon Heights,8565465353
drrobynj_CureMD,"ROBYN JOSEPH DPM, PC",5163654545,"ROBYN JOSEPH DPM, PC",5163654545
drrobynj_CureMD,"ROBYN JOSEPH DPM, PC",5163654545,St. Francis Hospital,5165626000
drrobynj_CureMD,"ROBYN JOSEPH DPM, PC",5163654545,North Shore Hospital,
drrobynj_CureMD,"ROBYN JOSEPH DPM, PC",5163654545,LIJ Hospital,7184707472
dsam_CureMD,Dr. David B. Samadi,2123655000,Main Office,2123655000
dsam_CureMD,Dr. David B. Samadi,2123655000,"David B. Samadi, M.D. P.C.",
dsam_CureMD,Dr. David B. Samadi,2123655000,Santiago,
dsam_CureMD,Dr. David B. Samadi,2123655000,St. Francis Hospital & Heart Center,5165626000
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Tuskawilla Nursing & Rehab,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Hunter’s Creek Nursing and Rehab,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Parkview Rehab Center,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Port Orange Nursing and Rehab Ctr,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Endovascular Assoc of Florida Inc,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Orange City Nursing and Rehab Ctr,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Metro West Nursing and Rehab Ctr,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Royal Oaks Nursing and Rehab Center,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Ctr for Cardiovascular Excellence,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Atlantic Shores Nursing and Rehab C,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Lake Alfred Assisted Living,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Palm Krest Manor Assisted Living,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,The Springs at Lady Lake,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,La Casa Assisted Living,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Ocala Oaks Nursing and Rehab,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Arbor Trails Nursing and Rehab,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,CF Cardiovascular Center,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Titusville Towers,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,West Orange Center for Nursing,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Courtyards of Orlando,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Orlando South,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Winter Park,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Sodalis Senior Living,3214542363
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Winter Garden Rehab,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Melbourne,3217231321
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Wedgewood,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Miami Springs,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Regents Park at Aventura,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,North Dade Nursing and Rehab,3058916850
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Ruleme Aston Health,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Bayview Center Aston,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Island Lake Center Aston,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Indian River Center Aston,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Debary Health and Rehab Aston,
EAF_CureMD,Endovascular Associates of Florida Inc,5168624900,Viera Del Mar Aston,
epsllc_CureMD,Essential OT PC SLP Psychology Services LLC,9174998496,ESSENTIAL THERAPY SERVICES NY,9174998496
epsllc_CureMD,Essential OT PC SLP Psychology Services LLC,9174998496,ESSENTIAL THERAPY SERVICES NJ,
ErieCoPA_CureMD,Erie County Department of Health,8144516700,Erie County Dept of Health,8144516700
EVL_CureMD,Empire Vascular LLC,5168624900,Amber Court of Elizabeth,5168624900
EVL_CureMD,Empire Vascular LLC,5168624900,Allendale Rehabilitation,5168624900
EVL_CureMD,Empire Vascular LLC,5168624900,Arbor Ridge Rehabilitation,
EVL_CureMD,Empire Vascular LLC,5168624900,Hackensack Interventional Institute,
EVL_CureMD,Empire Vascular LLC,5168624900,Oakland Rehab and Healthcare Ctr,2013373300
EVL_CureMD,Empire Vascular LLC,5168624900,Spring Grove Rehab,
EVL_CureMD,Empire Vascular LLC,5168624900,The Hamlet Rehabilitation,
EVL_CureMD,Empire Vascular LLC,5168624900,New York Congregational Nursing,
EVL_CureMD,Empire Vascular LLC,5168624900,Oyster Bay Manor Assisted Living,
EVL_CureMD,Empire Vascular LLC,5168624900,AGSC OBL,
EVL_CureMD,Empire Vascular LLC,5168624900,Forest Hills,
EVL_CureMD,Empire Vascular LLC,5168624900,Green Hill Senior Living,
FamMedNYC_CureMD,Family Medicine NYC,9174097575,M Family Medicine NYC PC,9174097575
FamMedNYC_CureMD,Family Medicine NYC,9174097575,33D20Family Medicine NYC PC Billing,9174097575
FamMedNYC_CureMD,Family Medicine NYC,9174097575,B Family Medicine NYC,9174097575
FamMedNYC_CureMD,Family Medicine NYC,9174097575,N Family Medicine NYC,
FamMedNYC_CureMD,Family Medicine NYC,9174097575,Family Medicine NYC,9174097575
flvs_CureMD,FLORIDA VASCULAR SPECIALISTS,9548523831,FLORIDA VASCULAR SPECIALISTS,9548523831
flvs_CureMD,FLORIDA VASCULAR SPECIALISTS,9548523831,Fort Lauderdale Heart and Rhythm,
flvs_CureMD,FLORIDA VASCULAR SPECIALISTS,9548523831,DAVIE MEDICAL CENTER LLC,
flvs_CureMD,FLORIDA VASCULAR SPECIALISTS,9548523831,HCA FLORIDA WESTSIDE HOSPITAL,
GalionCo_CureMD,Galion City Health Department,4194681075,Galion City Health Department,4194681075
GalionCo_CureMD,Galion City Health Department,4194681075,GCHD - Cline Ave,4194681075
GalionCo_CureMD,Galion City Health Department,4194681075,GCHD - Marion Public Heatlh,4194681075
GalionCo_CureMD,Galion City Health Department,4194681075,Q Connect,
Genesis_CureMD,Genesis Internal Medicine,5852435109,Genesis Internal Medicine,5852435109
Genesis_CureMD,Genesis Internal Medicine,5852435109,IP Noyes Memorial Hospital,5853356001
Genesis_CureMD,Genesis Internal Medicine,5852435109,OP Noyes Memorial Hospital,5853356001
Genesis_CureMD,Genesis Internal Medicine,5852435109,Nunda Medical Office,5854685101
Genesis_CureMD,Genesis Internal Medicine,5852435109,ER Noyes Memorial Hospital,5853356001
Genesis_CureMD,Genesis Internal Medicine,5852435109,NF Livingston County Center,5852437200
Genesis_CureMD,Genesis Internal Medicine,5852435109,MAKE CHECKS PAYABLE/REMIT TO:,
GICPC_CureMD,"Grand Island Chiropractic, P.C.",7164173204,Grand Island,7164173204
GICPC_CureMD,"Grand Island Chiropractic, P.C.",7164173204,Niagara Falls,7162980368
GICPC_CureMD,"Grand Island Chiropractic, P.C.",7164173204,East Amherst,7166888815
GICPC_CureMD,"Grand Island Chiropractic, P.C.",7164173204,Williamsville,7165803244
GICPC_CureMD,"Grand Island Chiropractic, P.C.",7164173204,N. Tonawanda,7166930556
GICPC_CureMD,"Grand Island Chiropractic, P.C.",7164173204,24-7 East Amherst,
GICPC_CureMD,"Grand Island Chiropractic, P.C.",7164173204,24-7 Amherst,
GICPC_CureMD,"Grand Island Chiropractic, P.C.",7164173204,Clarence,
grmd_CureMD,Norwegian Christian Home and Health Center,7182322322,Clove  Lakes Healthcare and Re,7182897900
grmd_CureMD,Norwegian Christian Home and Health Center,7182322322,Norwegian Christian Home and H,7182322322
gsspi_CureMD,"Garden State Spine & Pain Institute, LLC",7329351000,Garden State Spine & Pain Inst,7329351000
hamirani_CureMD,Kamran Hamirani ,9734326155,Kamran Hamirani Woodbridge,9734326155
hamirani_CureMD,Kamran Hamirani ,9734326155,JERSEY CITY MEDICAL CENTER In,
hamirani_CureMD,Kamran Hamirani ,9734326155,JERSEY CITY MEDICAL CENTER Out,
hamirani_CureMD,Kamran Hamirani ,9734326155,HUMC In,
hamirani_CureMD,Kamran Hamirani ,9734326155,HUMC Out,
hamirani_CureMD,Kamran Hamirani ,9734326155,RARITAN BAY MEDICAL CENTER In,
hamirani_CureMD,Kamran Hamirani ,9734326155,JFK UNIVERSITY MEDICAL CENTER In,
hamirani_CureMD,Kamran Hamirani ,9734326155,JFK UNIVERSITY MEDICAL CENTER Out,
hamirani_CureMD,Kamran Hamirani ,9734326155,RARITAN BAY MEDICAL CENTER Out,
hamirani_CureMD,Kamran Hamirani ,9734326155,Hackensack Meridian Old Bridge In,
hamirani_CureMD,Kamran Hamirani ,9734326155,Hackensack Meridian Old Bridge Out,
hamirani_CureMD,Kamran Hamirani ,9734326155,Kamran Hamirani Paramus,9734326155
hamirani_CureMD,Kamran Hamirani ,9734326155,Kamran Hamirani Jersey City,9734326155
Haywood_CureMD,Haywood County HHSA,8284526675,Haywood County HHSA,8283562386
heartsc_CureMD,Heart Smart Centre,8766849989,Heart Smart Centre Ltd,8766849989
heartsc_CureMD,Heart Smart Centre,8766849989,Appointments,8766192200
hfonco_CureMD,Hirschfeld Oncology,7187324050,Hirschfeld Oncology Bronx,7187324050
hfonco_CureMD,Hirschfeld Oncology,7187324050,Refuah,
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Heart Rhythm Assoc Office NY,2123901020
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Woodside Office,7188037230
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Richard L Mueller MD,2125939800
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,LENOX HILL HOSPITAL -  OP,2124342000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,MOUNT SINAI MORNINGSIDE IP,2125234000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Jamaica Hospital Med CNTR OP,7182066000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,MIDTOWN SURGERY CENTER,2127512100
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,NEW YORK HOSPITAL QUEENS OP,7186702000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,NEW YORK HOSPITAL QUEENS IP,7186702000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,MOUNT SINAI MORNINGSIDE OP,2125234000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,LENOX HILL HOSPITAL - IP,2124342000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,LENOX HILL HOSPITAL - ER,2124342000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Jamaica Hospital Med CNTR IP,7182066000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,FLUSHING HOSPITAL MED CNTR IP,7186705000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,NorthShore University Hospital,5165623064
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,MAKE CHECKS PAYABLE/REMIT TO:,
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Dr. David Schechter,7189611722
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Dr Mitchell Geizhals,
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,101-20 Lefferts Blvd South,
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,The Brooklyn Hospital Center - IP,
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,The Brooklyn Hospital Center - OP,
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Orange Regional Medical Center IP,
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Orange Regional Medical Center OP,
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Mount Sinai West IP,2125234000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Mount Sinai West OP,2125234000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Jamaica Hospital Med CNTR ER,7182066000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Mount Sinai South Nassau IP,
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Mount Sinai South Nassau OP,
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,FLUSHING HOSPITAL MED CNTR OP,7186705000
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,WEILL CORNELL MED CNTR IP,
hra_CureMD,"Heart Rhythm Associates of NY, PLLC",2123901020,Home Location,2123901020
hscentre_CureMD,Heart Smart Centre Ltd,8766849989,NULL,NULL
IHSInst_CureMD,"Institute of Health Services, Inc.",9544423400,Institute of Health Services,9544423400
IHSInst_CureMD,"Institute of Health Services, Inc.",9544423400,Sawgrass Family Medical Center,
imandca_CureMD,"Internal Medicine & Cardiology Associates, P",4078708220,Internal Medicine and Cardiology,4078708220
imandca_CureMD,"Internal Medicine & Cardiology Associates, P",4078708220,ORL-Internal Medicine and Card,4078708220
imandca_CureMD,"Internal Medicine & Cardiology Associates, P",4078708220,Osceola Regional Medical,4078462266
imandca_CureMD,"Internal Medicine & Cardiology Associates, P",4078708220,Health Central,4072961000
imandca_CureMD,"Internal Medicine & Cardiology Associates, P",4078708220,Celebration Florida Hospital,4073034000
imandca_CureMD,"Internal Medicine & Cardiology Associates, P",4078708220,Dr Phillips Hospital,4073518500
Immunology_CureMD,Allergy Immunology Associates Inc,2163813333,Immunology,2163817345
Immunology_CureMD,Allergy Immunology Associates Inc,2163813333,Allergy,2163817345
Immunology_CureMD,Allergy Immunology Associates Inc,2163813333,Immunology Test,2163817345
Immunology_CureMD,Allergy Immunology Associates Inc,2163813333,AIA EAST,2163813333
Immunology_CureMD,Allergy Immunology Associates Inc,2163813333,test by curemd,
Immunology_CureMD,Allergy Immunology Associates Inc,2163813333,Allergy Shots,
Immunology_CureMD,Allergy Immunology Associates Inc,2163813333,AIA WEST,4407791112
indianriver_CureMD,Michaela G. Scott M.D. & Assoc - dba - Indian River Hematology & Oncology,7725627777,Indian River Hem/Onc,7725627777
IsaacLMD_CureMD,ISAAC LEVY MD,9544501808,ISAAC LEVY MD,9544501808
IsaacLMD_CureMD,ISAAC LEVY MD,9544501808,MEMORIAL HOSPITAL WEST,9544365000
IsaacLMD_CureMD,ISAAC LEVY MD,9544501808,MEMORIAL HOSPITAL MIRAMAR,9545385000
IsaacLMD_CureMD,ISAAC LEVY MD,9544501808,MEMORIAL HOSPITAL PEMBROKE,9549629650
IsaacLMD_CureMD,ISAAC LEVY MD,9544501808,MEMORIAL HOSPITAL REGIONAL,9549872000
islandwide_su_CureMD,Islandwide Surgical PC,5162555010,ER Franklin Hospital Medical,5162555010
