,Client Numbers,Client Names,
2860,14439953328,Holistic Family Medicine,
2861,19727463222,Holistic Family Medicine,
2862,16105326280,Holistic Family Medicine,
2863,12547567770,"HOMAYUN SEIRAFI, M.D.",
2864,12019671111,HomeSleep LLC,
2865,12706324217,Hometown Care LLC,
2866,12706399440,Hometown Care LLC,
2867,18596295183,Hometown Care LLC,
2868,19999999997,Hometown Care LLC,
2869,12706355972,Hometown Care LLC,
2870,19413122834,Hope & Healing Cancer Services,
2871,16305600121,Hope & Healing Cancer Services,
2872,12196827727,Hope & Healing Cancer Services,
2873,17737197093,Hope & Healing Cancer Services,
2874,224645692,Hope & Healing Cancer Services,
2875,17344622990,Hope Cancer Clinic,
2876,19099130726,Hope Cancer Clinic,
2877,19093072233,Hope Cancer Clinic,
2878,15910814364,Hope Cancer Clinic,
2879,19096200200,Hope Cancer Clinic,
2880,19512181924,Hope Cancer Clinic,
2881,18602502271,HOPE Hematology & Oncology Associates LLC,
2882,18622502271,HOPE Hematology & Oncology Associates LLC,
2883,16816680825,HOPE Hematology & Oncology Associates LLC,
2884,18653664070,Hope Medical Clinic,
2885,14234916833,Horizon Clinicians DBA Hope Medical Clinic,
2886,14237361706,Horizon Clinicians DBA Hope Medical Clinic,
2887,18657714712,Horizon Clinicians DBA Hope Medical Clinic,
2888,18657763301,Horizon Clinicians DBA Hope Medical Clinic,
2889,18657121898,Horizon Clinicians DBA Hope Medical Clinic,
2890,18658980231,Horizon Clinicians DBA Hope Medical Clinic,
2891,17709858001,Horizons Healthcare,
2892,17706156195,Horizons Healthcare,
2893,17708339308,Horizons Healthcare,
2894,16789274773,Horizons Healthcare,
2895,16787562355,Horizons Healthcare,
2896,13477889261,Horizons Healthcare,
2897,16785233930,Horizons Healthcare,
2898,17703661075,Horizons Healthcare,
2899,18137655090,Horizons Healthcare,
2900,12154438585,Horsham Chiropractic,
2901,21544385,Horsham Chiropractic,
2902,12159134120,Horsham Chiropractic,
2903,12039100187,Housatonic Valley Health District,
2904,12032649616,Housatonic Valley Health District,
2905,14752979737,Housatonic Valley Health District,
2906,16308004558,House Call Inc,
2907,13104000645,House Medicine,
2908,16264563862,House Medicine,
2909,13238391848,House Medicine,
2910,18459693758,House Medicine,
2911,19940054943,House Medicine,
2912,13105287622,House Medicine,
2913,18057974641,House Medicine,
2914,18087793936,House Medicine,
2915,17134643343,"Houston Cancer Institute , P.A.",
2916,17134649559,"Houston Cancer Institute , P.A.",
2917,15714202237,"Houston Cancer Institute , P.A.",
2918,18326058352,Houston Medical Consultants P.A.,
2919,17134123885,Houston Medical Consultants P.A.,
2920,18313503929,Houston Medical Consultants P.A.,
2921,18323508929,Houston Medical Consultants P.A.,
2922,14055377939,Houston Medical Consultants P.A.,
2923,14103136367,Howard County  Health Department,
2924,14103136300,Howard County  Health Department,
2925,14103025389,Howard County  Health Department,
2926,14103137500,Howard County  Health Department,
2927,13017930209,Howard County  Health Department,
2928,14103136356,Howard County  Health Department,
2929,14103137528,Howard County  Health Department,
2930,14103137592,Howard County  Health Department,
2931,14103137381,Howard County  Health Department,
2932,14103136226,Howard County  Health Department,
2933,14432023454,Howard County  Health Department,
2934,14103130622,Howard County  Health Department,
2935,12409721251,Howard County  Health Department,
2936,14103132673,Howard County  Health Department,
2937,14103136231,Howard County  Health Department,
2938,14103136167,Howard County  Health Department,
2939,14103130619,Howard County  Health Department,
2940,14103136115,Howard County  Health Department,
2941,14103137226,Howard County  Health Department,
2942,14103136266,Howard County  Health Department,
2943,14103131149,Howard County  Health Department,
2944,14103135159,Howard County  Health Department,
2945,14103135165,Howard County  Health Department,
2946,14103137509,Howard County  Health Department,
2947,14103132686,Howard County  Health Department,
2948,14103136286,Howard County  Health Department,
2949,12409724017,Howard County  Health Department,
2950,12407431235,Howard County  Health Department,
2951,14103130611,Howard County  Health Department,
2952,14103135907,Howard County  Health Department,
2953,4103135163,Howard County  Health Department,
2954,14103135158,Howard County  Health Department,
2955,14432690183,Howard County  Health Department,
2956,14103130825,Howard County  Health Department,
2957,14107071877,Howard County  Health Department,
2958,14103130625,Howard County  Health Department,
2959,14103135151,Howard County  Health Department,
2960,14103137543,Howard County  Health Department,
2961,14103136078,Howard County  Health Department,
2962,13017756828,Howard County  Health Department,
2963,14103136354,Howard County  Health Department,
2964,14103137521,Howard County  Health Department,
2965,19546327352,Humanity Medical Center,
2966,17863018948,Humanity Medical Center,
2967,19548832500,Humanity Medical Center,
2968,17078456632,"Humboldt Mobile Massage, Inc",
2969,17076849875,"Humboldt Mobile Massage, Inc",
2970,17076778128,"Humboldt Mobile Massage, Inc",
2971,17078322929,"Humboldt Mobile Massage, Inc",
2972,17188960105,I & G Pediatrics,
2973,12488800000,I & G Pediatrics,
2974,17189306616,I & G Pediatrics,
2975,17188960108,I & G Pediatrics,
2976,17186298475,I & G Pediatrics,
2977,18286972144,"IICNA, PC",
2978,12709935616,"IICNA, PC",
2979,17323597232,Ileana Antoniadis MD,
2980,17323597233,Ileana Antoniadis MD,
2981,13407785305,Imaging Center PC,
2982,13402272529,Imaging Center PC,
2983,18474260600,Immediate Care Plus,
2984,16304642627,Immediate Care Plus,
2985,13479244053,Immediate Care Plus,
2986,16304008317,Immediate Care Plus,
2987,13312304559,Immediate Care Plus,
2988,18474209664,Immediate Care Plus,
2989,18163731111,Independence Pediatrics,
2990,18166453928,Independence Pediatrics,
2991,18165252112,Independence Pediatrics,
2992,19135221592,Independence Pediatrics,
2993,18166047333,Independence Pediatrics,
2994,18165509081,Independence Pediatrics,
2995,12089855257,Independence Pediatrics,
2996,18167390939,Independence Pediatrics,
2997,81655509081,Independence Pediatrics,
2998,18167267588,Independence Pediatrics,
2999,18164193551,Independence Pediatrics,
3000,8163731111OPT1,Independence Pediatrics,
3001,18166945107,Independence Pediatrics,
3002,8.16373E+019,Independence Pediatrics,
3003,18168970879,Independence Pediatrics,
3004,18155252112,Independence Pediatrics,
3005,18168970851,Independence Pediatrics,
3006,19132206028,Independence Pediatrics,
3007,18185252112,Independence Pediatrics,
3008,14694389364,Independence Pediatrics,
3009,18634147927,Independence Pediatrics,
3010,18162132172,Independence Pediatrics,
3011,15742342191,Indiana Pain & Spine Clinic,
3012,15745365900,Indiana Pain & Spine Clinic,
3013,15743338848,Indiana Pain & Spine Clinic,
3014,15743184120,Indiana Pain & Spine Clinic,
3015,15742795632,Indiana Pain & Spine Clinic,
3016,18637636347,Indiantown Medical Group,
3017,18638243480,Indiantown Medical Group,
3018,18637635666,Indiantown Medical Group,
3019,18636101117,Indiantown Medical Group,
3020,17723236485,Indiantown Medical Group,
3021,18636102060,Indiantown Medical Group,
3022,18636347043,Indiantown Medical Group,
3023,18638016374,Indiantown Medical Group,
3024,18636341848,Indiantown Medical Group,
3025,18634471053,Indiantown Medical Group,
3026,19123342919,Indiantown Medical Group,
3027,18637635751,Indiantown Medical Group,
3028,12817446507,Infectious Disease Consultant,
3029,281746507,Infectious Disease Consultant,
3030,12817030086,Infectious Disease Consultant,
3031,18666438367,Infectious Disease Consultant,
3032,12123939400,"Innovative HealthCare Physicians, PC - Northwell",
3033,13479980465,"Innovative HealthCare Physicians, PC - Northwell",
3034,13477143626,"Innovative HealthCare Physicians, PC - Northwell",
3035,13473173626,"Innovative HealthCare Physicians, PC - Northwell",
3036,13035123502,"Innovative HealthCare Physicians, PC - Northwell",
3037,13473143626,"Innovative HealthCare Physicians, PC - Northwell",
3038,13477142636,"Innovative HealthCare Physicians, PC - Northwell",
3039,13477143636,"Innovative HealthCare Physicians, PC - Northwell",
3040,19172732915,"Innovative HealthCare Physicians, PC - Northwell",
3041,12122409086,"Innovative HealthCare Physicians, PC - Northwell",
3042,13317251352,INR Medical Services LLC,
3043,14075728900,Institute for Advanced Cardiovascular Care LLC,
3044,14072179282,Institute for Advanced Cardiovascular Care LLC,
3045,14077451849,Institute for Advanced Cardiovascular Care LLC,
3046,40771551849,Institute for Advanced Cardiovascular Care LLC,
3047,13019625800,Institute for Asthma and Allergy,
3048,12405013430,Institute for Asthma and Allergy,
3049,13019869262,Institute for Asthma and Allergy,
3050,301502,Institute for Asthma and Allergy,
3051,13019860670,Institute for Asthma and Allergy,
3052,13015020312,Institute for Asthma and Allergy,
3053,14432803208,Institute for Asthma and Allergy,
3054,12104165927,Institute for Asthma and Allergy,
3055,432803208,Institute for Asthma and Allergy,
3056,18134636880,Institute for Asthma and Allergy,
3057,19413876697,Institute for Asthma and Allergy,
3058,13476104247,Institute for Asthma and Allergy,
3059,13015268896,Institute for Asthma and Allergy,
3060,19084563309,Institute for Asthma and Allergy,
3061,30196258,Institute for Asthma and Allergy,
3062,12069131823,Institute for Asthma and Allergy,
3063,12024870774,Institute for Asthma and Allergy,
3064,19544423400,Institute of Health Services,
3065,13057964098,Institute of Health Services,
3066,13057964099,Institute of Health Services,
3067,19544422400,Institute of Health Services,
3068,19545362335,Institute of Health Services,
3069,17729991487,Institute of Health Services,
3070,19504423400,Institute of Health Services,
3071,12033605048,Institute of Health Services,
3072,19544223400,Institute of Health Services,
3073,14073404040,Internal Medicine & Cardiology Associates,
3074,14078708220,Internal Medicine & Cardiology Associates,
3075,14079144847,Internal Medicine & Cardiology Associates,
3076,14077161563,Internal Medicine & Cardiology Associates,
3077,14844476121,Internal Medicine and Behavioral Associates,
3078,16107083725,Internal Medicine and Behavioral Associates,
3079,13369260417,Internal Medicine and Behavioral Associates,
3080,13053259433,Internal Medicine Institute,
3081,13053229433,Internal Medicine Institute,
3082,17864632423,Internal Medicine Institute,
3083,17863911048,Internal Medicine Institute,
3084,13053225944,Internal Medicine Institute,
3085,13053259943,Internal Medicine Institute,
3086,305329433,Internal Medicine Institute,
3087,17833911048,Internal Medicine Institute,
3088,13054314509,Internal Medicine Institute,
3089,18709320399,Interventional Pain Management Center,
3090,18705308488,Interventional Pain Management Center,
3091,18705205011,Interventional Pain Management Center,
3092,18702537522,Interventional Pain Management Center,
3093,18702150427,Interventional Pain Management Center,
3094,18705205113,Interventional Pain Management Center,
3095,18707611284,Interventional Pain Management Center,
3096,18705305011,Interventional Pain Management Center,
3097,9320399,Interventional Pain Management Center,
3098,18706803588,Interventional Pain Management Center,
3099,18707617400,Interventional Pain Management Center,
3100,18702150429,Interventional Pain Management Center,
3101,19566623001,Interventional Treatment Institute,
3102,17048785323,Iredell County Health Department,
3103,17047612481,Iredell County Health Department,
3104,17048785304,Iredell County Health Department,
3105,17048735323,Iredell County Health Department,
3106,17048785300,Iredell County Health Department,
3107,704785323,Iredell County Health Department,
3108,16093453686,Irene M Ryan,
3109,12156300406,Irene M Ryan,
3110,12154653400,Irene M Ryan,
3111,12144653400,Irene M Ryan,
3112,12159457040,Irene M Ryan,
3113,16467173791,Irfan Jawed MD PLLC,
3114,18329154274,Irfan Jawed MD PLLC,
3115,18328792942,Irfan Jawed MD PLLC,
3116,18324002264,Irfan Jawed MD PLLC,
3117,18324263884,Irfan Jawed MD PLLC,
3118,18324255865,Irfan Jawed MD PLLC,
3119,16462489167,Irfan Jawed MD PLLC,
3120,18329624937,Irfan Jawed MD PLLC,
3121,832879294,Irfan Jawed MD PLLC,
3122,3469985747X11,Irfan Jawed MD PLLC,
3123,18326374353,Irfan Jawed MD PLLC,
3124,18327187178,Irfan Jawed MD PLLC,
3125,18664393165,Irfan Jawed MD PLLC,
3126,19852640216,Irfan Jawed MD PLLC,
3127,18328041668,Irfan Jawed MD PLLC,
3128,17134574600,Irfan Jawed MD PLLC,
3129,18326854141,Irfan Jawed MD PLLC,
3130,13126362851,Irfan Jawed MD PLLC,
3131,12814001777,Irfan Jawed MD PLLC,
3132,18324191611,Irfan Jawed MD PLLC,
3133,13463545842,Irfan Jawed MD PLLC,
3134,11281400177,Irfan Jawed MD PLLC,
3135,12817482146,Irfan Jawed MD PLLC,
3136,18653166680,Irfan Jawed MD PLLC,
3137,17133019267,Irfan Jawed MD PLLC,
3138,19794177503,Irfan Jawed MD PLLC,
3139,18324092244,Irfan Jawed MD PLLC,
3140,17028255298,Irfan Jawed MD PLLC,
3141,18328792943,Irfan Jawed MD PLLC,
3142,18324127460,Irfan Jawed MD PLLC,
3143,18326604936,Irfan Jawed MD PLLC,
3144,923455000000,Irfan Jawed MD PLLC,
3145,83287929429,Irfan Jawed MD PLLC,
3146,18328711881,Irfan Jawed MD PLLC,
3147,18327557042,Irfan Jawed MD PLLC,
3148,18664032785,Irfan Jawed MD PLLC,
3149,18323407403,Irfan Jawed MD PLLC,
3150,83287929,Irfan Jawed MD PLLC,
3151,12812247982,Irfan Jawed MD PLLC,
3152,13108500051,"Iris Orbuch, M.D.",
3153,19175704643,"Iris Orbuch, M.D.",
3154,15165265871,Irum Chaudhry M.D.,
3155,15165703043,Irum Chaudhry M.D.,
3156,17865061598,Isaac Levy MD PA,
3157,19544501808,Isaac Levy MD PA,
3158,13055250002,Isaac Levy MD PA,
3159,17862274253,Isaac Levy MD PA,
3160,17868061598,Isaac Levy MD PA,
3161,15167923345,Islandwide Surgical PC,
3162,15162555010,Islandwide Surgical PC,
3163,19197403422,J.G. Sparrow Behavioral Health Services,
3164,19192149666,J.G. Sparrow Behavioral Health Services,
3165,19196183046,J.G. Sparrow Behavioral Health Services,
3166,19082023282,J.G. Sparrow Behavioral Health Services,
3167,19178603113,James Christian Cosmetics,
3168,13058490307,James Christian Cosmetics,
3169,17189482121,"James J Shen, MD. PC",
3170,16462426808,"James J Shen, MD. PC",
3171,17185141311,"James J Shen, MD. PC",
3172,19178638619,"James J Shen, MD. PC",
3173,17189480202,"James J Shen, MD. PC",
3174,17605195118,"Jane Hall-Alston, NP & Adult Health LLP",
3175,15163045178,"Jane Hall-Alston, NP & Adult Health LLP",
3176,15166726677,"Jane Hall-Alston, NP & Adult Health LLP",
3177,15162200284,"Jane Hall-Alston, NP & Adult Health LLP",
3178,51633045178,"Jane Hall-Alston, NP & Adult Health LLP",
3179,15167087008,Janice Prime Care Medical PC,
3180,19172251476,Janice Prime Care Medical PC,
3181,15164332890,Janice Prime Care Medical PC,
3182,17183636874,Janice Prime Care Medical PC,
3183,17184006951,Janice Prime Care Medical PC,
3184,12012349958,Janice Prime Care Medical PC,
3185,18139108700,Jawan Ayer MD,
3186,18133626634,Jawan Ayer MD,
3187,18137678080,Jawan Ayer MD,
3188,18135658606,Jawan Ayer MD,
3189,18139108780,Jawan Ayer MD,
3190,18134449738,Jawan Ayer MD,
3191,18139935063,Jawan Ayer MD,
3192,18138080644,Jawan Ayer MD,
3193,19312700050,JCL Express Walk in Clinic - Medipro,
3194,16367973737,Jefferson County  Health Department,
3195,17854721210,Jefferson County Health Department,
3196,13032397030,Jefferson County Health Department,
3197,787472121,Jefferson County Health Department,
3198,13032397035,Jefferson County Health Department,
3199,17202447418,Jefferson County Health Department,
3200,13032397050,Jefferson County Health Department,
3201,17207442418,Jefferson County Health Department,
3202,13032397092,Jefferson County Health Department,
3203,13032397077,Jefferson County Health Department,
3204,30302397077,Jefferson County Health Department,
3205,17222447418,Jefferson County Health Department,
3206,13032326301,Jefferson County Health Department,
3207,13032397121,Jefferson County Health Department,
3208,12121234567,Jefferson County Health Department,
3209,13038106282,Jefferson County Health Department,
3210,13032397047,Jefferson County Health Department,
3211,13032715706,Jefferson County Health Department,
3212,16105846720,"JEFFREY E ORMSBEE, DC",
3213,16105840269,"JEFFREY E ORMSBEE, DC",
3214,14129135992,"JEFFREY S. SMITH, DO",
3215,XXXXXXXXX,"JEFFREY S. SMITH, DO",
3216,17248522050,"JEFFREY S. SMITH, DO",
3217,#NAME?,"JEFFREY S. SMITH, DO",
3218,0,"JEFFREY S. SMITH, DO",
3219,19708799362,"Jennifer McPeek, D.O.",
3220,12013868800,Jersey Premier Pain,
3221,12018892036,Jersey Premier Pain,
3222,15133742642,Jersey Premier Pain,
3223,17322487700,Jersey Premier Pain,
3224,12013865500,Jersey Premier Pain,
3225,17327332767,Jersey Premier Pain,
3226,16094713608,JILL FELDBAUM,
3227,18456820017,"JKAN Gastroenterology, PLLC",
3228,19176077488,"JKAN Gastroenterology, PLLC",
3229,12123881062,"JKAN Gastroenterology, PLLC",
3230,18454266864,"JKAN Gastroenterology, PLLC",
3231,19177748822,"JKAN Gastroenterology, PLLC",
3232,18452628992,"JKAN Gastroenterology, PLLC",
3233,15512865209,"JKAN Gastroenterology, PLLC",
3234,19177703736,"JKAN Gastroenterology, PLLC",
3235,18453725624,"JKAN Gastroenterology, PLLC",
3236,18458934767,"JKAN Gastroenterology, PLLC",
3237,14125313934,"Joan L. Weber, M. ED",
3238,16786562636,"Jody Amazon, PC",
3239,16783369102,"Jody Amazon, PC",
3240,16105068297,"JOEL S. GOLDBERG, DO",
3241,12126895080,"Joel Solomon, MD, LLC",
3242,914714302,"Joel Solomon, MD, LLC",
3243,16106262500,John E. Fawcett,
3244,17247638000,John R. DiMond/DiMond Chiropractic Center,
3245,19199895260,Johnston County Health Department,
3246,19199895539,Johnston County Health Department,
3247,19199895274,Johnston County Health Department,
3248,19199895200,Johnston County Health Department,
3249,19199895531,Johnston County Health Department,
3250,19199895247,Johnston County Health Department,
3251,12127526550,"Jonathan P. Shapiro, MD PLLC",
3252,17185435054,"Jonathan P. Shapiro, MD PLLC",
3253,12524489111,Jones County Health Department,
3254,25244891113,Jones County Health Department,
3255,25244891111,Jones County Health Department,
3256,25244900000000,Jones County Health Department,
3257,19194572222,Jones County Health Department,
3258,16467541203,"Joseph B. Jacobs, MD",
3259,17182085757,"Joseph B. Jacobs, MD",
3260,15164558629,"Joseph B. Jacobs, MD",
3261,15702826010,"JOSEPH C. MARZZACCO, DPM",
3262,19734700632,JOSEPH J LICITRA DC,
3263,16107893600,Joseph L Porto DPM,
3264,12153641331,Joseph T De Carlo DC CCSP,
3265,17242582400,"JOSEPH T. MICHAEL MD, PC",
3266,12122261211,"Josephine Huang, MD, PLLC",
3267,19179033966,"Josephine Huang, MD, PLLC",
3268,14027317333,Joshua Healthcare LLC & Heartland Emergicare,
3269,14025908951,Joshua Healthcare LLC & Heartland Emergicare,
3270,14026125979,Joshua Healthcare LLC & Heartland Emergicare,
3271,19032751002,Joshua Healthcare LLC & Heartland Emergicare,
3272,17185750649,"Joshua Weinstein MD, P.C.",
3273,19178733326,"Joshua Weinstein MD, P.C.",
3274,15073226900,JRK Medicals,
3275,16517658346,JRK Medicals,
3276,18603352240,JRK Medicals,
3277,15073611218,JRK Medicals,
3278,718684929,JRK Medicals,
3279,17635288511,JRK Medicals,
3280,15073082345,JRK Medicals,
3281,12096044426,"JUAN CARLOS CANALE, MD",
3282,12096696060,"JUAN CARLOS CANALE, MD",
3283,12096580836,"JUAN CARLOS CANALE, MD",
3284,12095808031,"JUAN CARLOS CANALE, MD",
3285,20966044426,"JUAN CARLOS CANALE, MD",
3286,12093269376,"JUAN CARLOS CANALE, MD",
3287,12093538948,"JUAN CARLOS CANALE, MD",
3288,12819555500,"Judith E. Rubin, DPM",
3289,19146291056,Judith Gershowitz,
3290,15625375607,Julia Buchfuhrer DO,
3291,15624594000,Julia Buchfuhrer DO,
3292,15629044000,Julia Buchfuhrer DO,
3293,13235706183,Julia Buchfuhrer DO,
3294,12122273670,"Kaliyur Venkat, MD",
3295,12126851479,Kamelhar Pulmonary Medicine,
3296,12126856611,Kamelhar Pulmonary Medicine,
3297,13479880409,Kamelhar Pulmonary Medicine,
3298,18178203502,"Karim Meghani MD, PA",
3299,12154356895,Kathleen S. Spillane,
3300,15094609596,Kathleen Young,
3301,15164150514,"Keith Siller, MD",
3302,16464133148,"Keith Siller, MD",
3303,12708860829,KenTenn Medical,
3304,12709878182,KenTenn Medical,
3305,12706324581,KenTenn Medical,
3306,12078869229,KenTenn Medical,
3307,12158362180,KeystoneCare Home Health,
3308,13145609648,Kidney Health Care P C,
3309,17346263383,Kim Kare Geriatrics,
3310,15099801591,Kim Kare Geriatrics,
3311,15099801411,Kim Kare Geriatrics,
3312,15097130100,Kim Kare Geriatrics,
3313,14414360007,"Kimberly Foley, MD",
3314,14415993554,"Kimberly Foley, MD",
3315,14412360001,"Kimberly Foley, MD",
3316,15167703554,"Kimberly Foley, MD",
3317,44155993554,"Kimberly Foley, MD",
3318,14412615864,"Kimberly Foley, MD",
3319,14413347677,"Kimberly Foley, MD",
3320,14414360004,"Kimberly Foley, MD",
3321,14417072742,"Kimberly Foley, MD",
3322,441436007,"Kimberly Foley, MD",
3323,14415045917,"Kimberly Foley, MD",
3324,14413363604,"Kimberly Foley, MD",
3325,17193467158,Kit Carson County  Department of Public Health,
3326,13033495686,Kit Carson County  Department of Public Health,
3327,17193437158,Kit Carson County  Department of Public Health,
3328,18569837200,"Klear DPM, Harris L",
3329,18562610744,"Klear DPM, Harris L",
3330,13149416565,Knee Care Clinics,
3331,13146258454,Knee Care Clinics,
3332,13143461500,Knee Care Clinics,
3333,13149257880,Knee Care Clinics,
3334,13145145333,Knee Care Clinics,
3335,15756234383,Knoche Chiropractic PA PM,
3336,15016257500,"Kota Cancer Clinic, PLLC",
3337,15015450541,"Kota Cancer Clinic, PLLC",
3338,13182372027,"Kota Cancer Clinic, PLLC",
3339,15014635700,"Kota Cancer Clinic, PLLC",
3340,15016902273,"Kota Cancer Clinic, PLLC",
3341,15015475251,"Kota Cancer Clinic, PLLC",
3342,12157446727,KRYSTAL VISION EYE CARE,
3343,12157153500,KRYSTAL VISION EYE CARE,
3344,12154782915,KRYSTAL VISION EYE CARE,
3345,12672883499,KRYSTAL VISION EYE CARE,
3346,15162850707,"Kunjuraman Chandramohan, MD",
3347,516285,"Kunjuraman Chandramohan, MD",
3348,15167961313,L.I. Hyperbaric & Wound Care Medical Associates,
3349,12018089149,Lab Integration,
3350,17323162339,Lab Integration,
3351,17245241362,Labach Chiro and Phyl Rehab,
3352,14074741469,Lake Mary Psychiatry and Counseling LLC,
3353,14073240405,Lake Mary Psychiatry and Counseling LLC,
3354,14014741469,Lake Mary Psychiatry and Counseling LLC,
3355,17028696667,Lakes Dermatology,
3356,17025921664,Lakes Dermatology,
3357,17023417546,Lakes Dermatology,
3358,17756352386,Lander County  Public Health,
3359,19498871445,Lander County  Public Health,
3360,12127346570,"Lanny Schwartzfarb, MD",
3361,12127345670,"Lanny Schwartzfarb, MD",
3362,17186197039,"Lanny Schwartzfarb, MD",
3363,14123449940,LaPiana Chiropractic,
3364,14123025187,LaPiana Chiropractic,
3365,17242126519,Lappen Eye Care,
3366,17248375350,Lappen Eye Care,
3367,17028187670,Las Vegas Cancer Center,
3368,17024717779,Las Vegas Cancer Center,
3369,17252083487,Las Vegas Cancer Center,
3370,17252083492,Las Vegas Cancer Center,
3371,14077779525,Las Vegas Cancer Center,
3372,17023719432,Las Vegas Cancer Center,
3373,17026956507,Las Vegas Cancer Center,
3374,14174594260,Las Vegas Cancer Center,
3375,17026103532,Las Vegas Cancer Center,
3376,14175692002,Las Vegas Cancer Center,
3377,17027399518,Las Vegas Cancer Center,
3378,17022056114,Las Vegas Cancer Center,
3379,17186408665,Laser & Mohs Surgery of New York,
3380,12123918600,Laser & Mohs Surgery of New York,
3381,17075226200,LaserVue Eye Center,
3382,14153465500,LaserVue Eye Center,
3383,19175436533,"Laszlo Feher, DO.",
3384,12126864247,"Laszlo Feher, DO.",
3385,12126864212,"Laszlo Feher, DO.",
3386,12126868967,"Laszlo Feher, DO.",
3387,17244372222,Laurel Ridge Eye Care,
3388,17189499400,Laurelton Heart Specialists,
3389,19417668995,Laurelton Heart Specialists,
3390,17165108424,Laurelton Heart Specialists,
3391,13477193232,Laurelton Heart Specialists,
3392,15163536175,Laurelton Heart Specialists,
3393,716510842,Laurelton Heart Specialists,
3394,19417668955,Laurelton Heart Specialists,
3395,13472217137,Laurelton Heart Specialists,
3396,19499499400,Laurelton Heart Specialists,
3397,19794222970,Laurelton Heart Specialists,
3398,15163769885,Laurelton Heart Specialists,
3399,11112223333,Laurelton Heart Specialists,
3400,16465411168,Laurelton Heart Specialists,
3401,13473217137,Laurelton Heart Specialists,
3402,19414218875,Laurelton Heart Specialists,
3403,71651084,Laurelton Heart Specialists,
3404,19177514007,Laurelton Heart Specialists,
3405,15164510791,Laurelton Heart Specialists,
3406,13108050051,Laurence Orbuch MD PC,
3407,12129887900,Lawrence Kempf,
3408,18453212590,Lawrence Kempf,
3409,16466708604,Lawrence Kempf,
3410,12129887901,Lawrence Kempf,
3411,4234243,LEAP,
3412,19197184640,Lee County Health Department,
3413,19197744640,Lee County Health Department,
3414,19197184680,Lee County Health Department,
3415,"+9197184640,",Lee County Health Department,
3416,18148616608,"Lemont Physical Therapy, Inc.",
3417,16313126119,Leslie Sean Ramsammy md pc,
3418,15164422044,Leslie Sean Ramsammy md pc,
3419,15165280411,Leslie Sean Ramsammy md pc,
3420,5164422044/5165280411,Leslie Sean Ramsammy md pc,
3421,19175496849,"Lewis W Marshall Jr M.D, P.C",
3422,17182916161,"Lewis W Marshall Jr M.D, P.C",
3423,19175496748,"Lewis W Marshall Jr M.D, P.C",
3424,19175496232,"Lewis W Marshall Jr M.D, P.C",
3425,12127505088,LEXINGTON MEDICAL ASSOCIATES,
3426,12126861315,"Lexington OB/GYN, P.C.",
3427,12127267439,"Lexington OB/GYN, P.C.",
3428,12126868686,"Lexington OB/GYN, P.C.",
3429,15135630044,Liberty Sharonville Pediatrics,
3430,15134697440,Liberty Sharonville Pediatrics,
3431,15134833633,Liberty Sharonville Pediatrics,
3432,513483363,Liberty Sharonville Pediatrics,
3433,15137555600,Liberty Sharonville Pediatrics,
3434,15135933440,Liberty Sharonville Pediatrics,
3435,15135630004,Liberty Sharonville Pediatrics,
3436,15137557600,Liberty Sharonville Pediatrics,
3437,15132594658,Liberty Sharonville Pediatrics,
3438,15137555604,Liberty Sharonville Pediatrics,
3439,12393312532,Lifestyle Healing Institute,
3440,12393313522,Lifestyle Healing Institute,
3441,12393702865,Lifestyle Healing Institute,
3442,19255007547,LightBridge Medical Associates,
3443,18585007514,LightBridge Medical Associates,
3444,18585007516,LightBridge Medical Associates,
3445,18587505092,LightBridge Medical Associates,
3446,18585007519,LightBridge Medical Associates,
3447,18584582992,LightBridge Medical Associates,
3448,18584582993,LightBridge Medical Associates,
3449,18587509486,LightBridge Medical Associates,
3450,17602127892,LightBridge Medical Associates,
3451,18587752408,LightBridge Medical Associates,
3452,18583450852,LightBridge Medical Associates,
3453,17604815759,LightBridge Medical Associates,
3454,18583450856,LightBridge Medical Associates,
3455,17242385556,LIGONIER VALLEY LEARNING CTR,
3456,17243968429,LIGONIER VALLEY LEARNING CTR,
3457,14062832447,Lincoln County  Public Health Department,
3458,14062832465,Lincoln County  Public Health Department,
3459,17047368680,Lincoln County Health Department - NC,
3460,17047368650,Lincoln County Health Department - NC,
3461,17047368845,Lincoln County Health Department - NC,
3462,17047368636,Lincoln County Health Department - NC,
3463,13407151000,Linda Callwood MD,
3464,13402442636,Linda Callwood MD,
3465,15704548404,LINDA FARLEY,
3466,13198926002,Linn County  Public Health,
3467,13198926061,Linn County  Public Health,
3468,13198926064,Linn County  Public Health,
3469,13198926093,Linn County  Public Health,
3470,13198926063,Linn County  Public Health,
3471,13198926072,Linn County  Public Health,
3472,13198926000,Linn County  Public Health,
3473,13198926069,Linn County  Public Health,
3474,13194323930,Linn County  Public Health,
3475,13198926068,Linn County  Public Health,
3476,13197216937,Linn County  Public Health,
3477,12154252133,Linn H Carleton,
3478,12672548553,Linn H Carleton,
3479,14848020443,Liping Yao,
3480,16105181800,Liping Yao,
3481,19134811568,LiveActive Primary Care,
3482,19135493884,LiveActive Primary Care,
3483,18162108328,LiveActive Primary Care,
3484,18168769056,LiveActive Primary Care,
3485,18167214229,LiveActive Primary Care,
3486,17042775312,LiveActive Primary Care,
3487,12036922180,LiveLite Internal Medicine of Fairfield County,
